0,0,0,3,39,125,123,0,0,0,7,101,239,248,0,0,0,5,60,187,206,0,-1,0,2,9,24,24,-2,-2,-2,-1,1,0,0,-1,-2,-2,-2,-1,-2,-2,-2,-2,-3,-3,-5,-4,-4,0
0,0,0,5,34,104,92,0,0,0,8,93,235,243,-1,0,0,5,61,193,213,0,-1,0,2,11,27,30,-2,-2,-2,-2,1,1,1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-4,-4,-3,-4,-5,0
0,0,0,4,41,125,103,0,0,0,7,105,241,246,-1,0,0,3,61,191,201,-1,-1,0,1,10,24,23,-2,-2,-3,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-5,0
0,0,0,4,43,114,83,0,-1,0,10,124,243,243,0,0,1,6,83,207,208,0,-2,0,2,11,31,27,-2,-1,-2,-1,1,0,0,-1,-1,-2,-2,-2,-1,-2,-2,-2,-3,-4,-5,-5,-5,0
0,0,0,5,52,138,97,0,0,0,8,117,245,243,0,-1,0,4,61,180,170,0,0,0,1,9,21,17,-2,-2,-2,-1,0,0,0,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3,-3,-4,-4,-4,0
0,0,0,3,27,82,70,0,0,0,7,77,229,238,0,0,0,5,54,191,210,0,-1,0,2,11,29,29,-2,-2,-2,-1,1,2,0,-2,-1,-1,-2,-2,-1,-2,-2,-3,-4,-4,-5,-5,-5,0
0,0,0,4,33,100,82,0,0,0,7,91,237,241,0,0,1,6,62,199,211,0,-1,0,2,11,30,30,-1,-2,-1,-1,0,2,0,-1,-2,-1,-2,-1,-1,-2,-1,-2,-3,-2,-4,-3,-4,0
0,0,0,4,44,128,106,0,0,0,8,112,244,248,-1,0,0,5,67,199,210,-1,-1,-1,1,10,27,27,-2,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-5,-4,-4,-4,0
0,0,0,5,43,121,101,-1,-1,0,9,116,244,249,0,0,0,5,76,211,221,0,-1,0,2,13,35,34,-2,-1,-2,-1,0,1,0,-1,-2,-2,-2,-2,-1,-2,-3,-3,-5,-5,-5,-5,-5,0
0,0,0,4,42,111,82,0,0,0,10,123,246,243,-1,0,0,5,87,218,223,0,0,0,3,14,40,36,-1,-2,-2,-1,0,2,0,-2,-2,-2,-2,-2,-2,-3,-2,-2,-3,-4,-4,-4,-5,0
0,0,0,6,57,129,83,0,0,0,11,142,248,239,0,0,0,7,94,211,201,0,0,0,3,14,34,27,-1,-1,-2,-1,0,2,0,-2,-2,-2,-4,-2,-2,-2,-2,-2,-3,-3,-4,-5,-5,0
0,0,1,8,62,123,76,0,0,1,16,167,249,238,0,0,1,11,122,226,215,0,0,0,4,20,44,35,-2,-1,-2,-1,1,2,1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-4,-3,-4,-4,-5,0
0,0,0,5,23,57,46,0,0,0,8,76,216,216,0,0,1,6,74,221,236,0,0,0,3,18,51,56,-1,-1,-1,0,2,4,2,-1,-1,-2,-2,-1,0,-2,-2,-2,-3,-3,-3,-4,-5,0
0,0,0,5,51,125,88,0,0,0,11,134,246,241,0,0,0,7,85,208,205,0,0,0,3,14,32,29,-2,-1,-2,-1,0,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-4,-4,-5,-4,0
0,0,1,5,36,101,81,0,0,0,10,109,243,246,0,0,1,7,84,221,230,0,0,0,3,16,44,42,-2,-2,-3,-2,0,1,0,-2,-2,-2,-4,-2,-1,-2,-3,-2,-4,-5,-5,-4,-4,0
0,0,1,7,55,128,93,0,0,0,11,134,248,245,0,0,0,7,83,200,198,0,0,0,2,13,28,23,-1,-1,-2,-1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-4,-4,-4,-4,0
0,0,1,7,79,185,160,0,0,0,11,136,251,254,0,0,1,5,65,177,179,0,0,0,2,10,21,18,-2,-2,-2,-1,0,0,0,-2,-2,-2,-2,-2,-2,-3,-2,-2,-3,-4,-4,-5,-5,0
0,0,0,5,50,139,123,0,0,0,9,121,249,254,0,0,0,5,76,205,211,0,0,0,3,12,31,30,-2,-2,-2,-1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-3,-2,-4,-4,-5,-5,-5,0
0,0,0,5,40,105,86,0,0,0,10,120,246,248,0,0,1,8,93,226,230,0,0,0,4,16,46,43,-2,-2,-2,-1,0,2,0,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-5,-5,-5,-5,0
0,0,1,6,41,111,98,0,0,0,10,109,245,251,0,0,1,7,78,216,230,0,-1,0,4,15,38,40,-1,-1,-2,0,1,2,1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-4,-4,-3,-5,-5,0
0,0,1,7,54,130,98,0,0,1,12,142,250,250,0,0,1,10,99,221,224,0,0,0,3,17,41,35,-1,-1,-1,0,1,2,1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-4,-5,-4,-5,-5,0
0,0,0,6,54,113,78,0,0,0,16,162,250,245,0,0,0,12,132,237,231,0,-1,-1,4,24,57,46,-3,-2,-2,-2,0,2,0,-2,-2,-3,-4,-2,-2,-3,-4,-4,-5,-5,-5,-5,-5,0
-1,-1,-1,-1,0,2,3,-2,0,-2,-1,16,105,112,-2,-1,0,1,29,139,150,0,0,0,1,5,12,12,0,0,0,0,1,2,4,0,1,0,2,1,2,3,1,1,1,2,1,2,2,1
0,-1,0,0,8,26,17,-1,0,0,1,59,181,162,0,0,0,2,32,92,89,0,0,0,1,4,4,7,1,0,0,0,1,2,3,1,0,0,2,2,2,3,2,1,2,2,1,1,2,1
-2,-1,-1,0,11,49,50,-1,0,-1,1,49,194,203,0,0,0,1,18,60,59,0,0,0,1,2,2,3,0,0,0,0,0,1,3,1,1,1,2,2,2,3,2,1,2,2,2,2,3,1
-2,-1,-1,-1,10,47,49,-2,-1,-1,0,33,171,185,-1,0,0,0,10,34,32,0,0,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,2,1,1,2,1,1,1,1,2,1,2,1
-2,-2,0,-1,13,63,65,-2,0,0,0,46,191,202,-2,0,0,0,11,41,41,0,0,0,0,2,0,2,0,-1,0,0,0,0,1,0,0,0,2,1,0,2,1,1,0,0,0,0,2,1
-2,-2,-1,-1,10,45,40,-1,0,0,0,43,183,186,-2,0,0,0,13,43,39,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,1,0,2,3,0,0,1,0,1,0,2,1
-1,-1,-1,0,12,53,52,-1,0,0,0,42,181,188,-1,0,0,0,10,35,33,0,1,0,0,2,1,3,0,0,0,0,0,0,2,0,0,0,2,1,1,2,1,0,1,2,1,2,2,1
-2,-1,-2,-1,13,70,77,-1,0,-2,0,37,180,199,-2,0,0,0,8,30,32,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,1,2,2,0,0,0,1,0,0,1,1
-1,-1,-1,0,13,58,61,-1,0,0,0,37,183,199,-1,0,0,0,10,36,38,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,1,1,1,1,1
-2,-1,-1,-1,9,45,49,-2,0,0,0,35,179,199,-1,0,0,0,13,43,41,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,1,2,1,1,3,0,0,0,1,0,0,1,1
-1,-1,0,0,15,65,67,-1,0,0,0,47,192,203,0,0,0,0,13,41,40,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,1,0,2,1,1,2,0,0,0,0,0,1,1,1
-1,0,-1,0,15,62,60,-1,0,0,0,49,192,199,0,0,0,0,14,42,39,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,2,0,1,2,1,0,0,0,1,0,1,1
-2,-1,-1,-1,12,62,68,-2,-1,-1,0,39,186,205,0,0,0,0,10,38,41,0,0,0,0,2,0,2,0,-1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1
-3,-2,-2,-2,10,49,54,-2,-1,-1,-1,35,184,205,-1,0,0,0,13,49,52,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
-2,-1,-2,-1,8,47,75,-2,0,-1,0,19,152,208,-1,0,0,0,5,30,38,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
-2,-2,-1,0,13,70,84,-2,0,-1,0,34,178,206,-1,0,0,0,9,30,35,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-2,-1,-1,-1,8,41,61,-2,0,-2,0,26,170,213,0,0,0,0,10,52,57,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-2,-2,-1,-1,11,60,73,-2,0,-1,0,33,183,209,-1,-1,0,0,10,41,43,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2,-2,-1,0,8,43,62,-2,0,-2,0,24,169,213,0,0,0,0,10,47,56,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1
-2,-1,-1,0,13,56,60,-2,-1,-1,0,38,177,202,-1,0,0,0,10,32,41,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,1
-2,0,-2,-1,8,41,46,-2,-1,-2,0,30,171,199,-1,0,0,0,11,43,48,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2,-2,-2,-1,8,41,52,-2,-1,-1,0,27,166,204,0,0,0,0,10,38,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-2,-2,-2,0,10,42,49,-2,-1,0,0,32,175,205,-1,0,0,0,13,45,55,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-1,-1,-1,0,8,40,52,-2,0,-1,0,26,167,210,-1,0,0,0,11,45,59,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-2,-1,-1,0,8,49,68,-2,-1,-2,0,23,159,210,-1,-1,0,0,8,29,42,0,0,0,0,0,0,2,0,-2,-1,-1,-2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-2,-2,-2,-1,5,25,38,-2,0,-2,-1,19,147,203,-2,0,0,0,10,53,71,0,0,0,0,1,0,2,0,-1,-1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,1
-2,-1,0,0,10,48,57,-2,-1,-1,0,33,182,212,-2,0,0,0,13,49,65,0,0,0,0,2,1,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2,-1,-1,0,8,38,49,-2,0,-2,0,27,172,210,-1,0,0,0,13,52,68,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-2,-2,-1,0,8,38,54,-2,-1,-2,-1,21,159,212,-2,0,0,0,8,41,60,0,0,0,0,1,0,2,0,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1
-2,-3,-2,-2,7,39,49,-3,-2,-2,-1,27,171,209,-1,0,0,0,11,47,62,0,0,0,0,1,0,2,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,-2,-2,-2,-1,-2,-2,1
-2,-1,0,0,8,32,35,-1,0,-1,1,36,178,201,-1,0,0,1,18,70,93,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,1
-2,-2,-2,-1,8,42,53,-3,-1,-2,0,29,172,210,-2,-1,-1,0,10,43,60,-1,0,0,0,0,0,0,0,-2,-1,-2,-2,-2,0,0,0,0,0,-1,-1,0,0,-2,-1,-2,-1,-2,-1,1
-2,-2,-1,0,7,32,41,-3,-1,-2,0,29,171,207,-1,0,0,0,15,60,76,0,0,0,0,1,1,2,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2,-2,-1,0,13,54,62,-2,0,-1,0,36,179,207,-1,-1,0,0,10,35,46,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,-2,-1,-2,-2,-2,-2,1
-2,-1,-2,-1,9,43,54,-2,-1,-1,0,29,171,207,-2,0,-1,0,10,40,51,-1,0,0,0,1,0,0,0,-1,0,-2,-2,-1,0,0,0,-1,-1,-1,-1,0,0,-2,-2,-2,-2,-2,-1,1
-2,-1,-1,0,13,57,68,-2,0,-2,0,35,180,207,-1,0,0,0,10,36,41,0,0,0,0,2,0,0,0,-1,0,0,-2,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-2,-1,1
-2,-2,-1,0,13,62,73,-2,-1,-2,0,36,181,206,-2,-1,-1,0,9,33,37,-1,-1,-1,-1,0,0,0,0,-2,-2,-2,-2,-2,-2,0,-1,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,1
-2,-1,-1,0,13,58,66,-2,0,-1,0,39,184,206,-1,0,0,0,12,38,42,0,0,0,0,1,0,2,0,-1,0,-1,-2,-1,0,0,0,0,-1,-1,-1,0,0,-2,-2,-1,-2,-1,-1,1
-2,-1,-1,0,12,60,73,-2,0,-1,0,34,180,212,-1,0,0,0,10,36,46,0,0,0,0,1,0,0,0,-1,0,0,-2,-1,0,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,-2,-1,1
-2,-2,-1,0,12,46,49,-3,-1,-1,0,45,190,207,-1,0,0,1,17,59,66,-1,0,0,0,2,1,2,0,-1,-1,-1,-1,-1,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-1,1
-2,-2,-1,0,17,61,60,-3,0,-1,2,65,197,201,-2,0,0,2,19,47,42,-1,0,0,0,2,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,0,-1,0,0,-2,-2,-1,-1,-1,0,1
-2,-1,-1,0,14,62,70,-2,0,-1,1,42,188,206,-2,0,0,0,13,41,40,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-1,0,-1,-2,-1,0,-2,-2,-2,-2,-2,-2,1
-2,-1,0,0,13,62,74,-2,-1,-1,0,37,184,210,-2,0,-1,0,11,38,42,-1,0,0,0,1,0,0,0,-1,-1,-1,-2,-1,0,0,0,-1,0,-1,-1,0,0,-2,-2,-2,-2,-2,-2,1
-2,-1,-1,0,13,50,53,-2,0,-2,0,46,192,210,-2,0,0,0,18,57,61,-1,0,0,0,2,2,2,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,-1,-2,-2,-2,-2,-2,-1,1
-2,-2,-1,0,13,60,72,-2,-1,-1,0,36,185,212,-2,-1,-1,0,13,44,47,0,0,0,0,1,1,0,0,-1,0,-1,-2,-1,0,0,0,-1,0,-1,-1,0,-1,-2,-2,-1,-2,-2,-1,1
-2,-2,-2,-1,14,63,81,-2,-2,-1,0,39,192,214,-2,-1,-1,0,13,53,52,-1,-1,-2,0,0,0,0,0,-2,-1,-1,-1,-1,0,0,-1,-2,-1,-2,-2,0,-1,-2,-2,-2,-2,-2,-2,1
-2,-2,-1,0,19,84,97,-3,-1,-2,0,41,183,198,-2,-1,0,0,11,34,29,-1,0,0,0,1,0,0,0,-2,-1,-1,-2,-1,0,0,0,-2,-1,-1,-2,0,-1,-2,-2,-2,-2,-2,-2,1
-2,-2,-1,0,19,79,89,-2,0,-1,1,46,195,205,-2,0,0,0,13,46,38,-1,0,-1,0,0,0,0,0,-1,0,0,-2,0,0,0,0,-1,0,-1,-2,0,-2,-2,-2,-2,-2,-2,-2,1
-3,-2,-1,-1,16,77,98,-3,-2,-2,0,33,180,198,-2,-1,-1,0,8,34,29,-1,0,-2,-1,0,0,0,-1,-3,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,1
-2,-2,0,0,16,75,93,-2,-1,0,0,35,183,205,-2,-1,-1,0,10,40,36,-1,0,0,0,0,0,0,0,-2,-1,-1,-2,-2,0,0,0,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,1
-2,-2,-1,0,12,55,73,-3,-2,-1,0,34,186,215,-2,0,0,0,13,60,61,-1,0,-1,0,1,1,0,0,-2,-2,0,-2,-1,-1,0,0,-2,-1,-2,-2,-1,0,-2,-2,-2,-2,-2,-2,1
-1,-1,0,-1,7,32,43,-1,-1,-1,0,23,162,203,-2,-1,0,0,9,52,74,0,0,0,0,2,2,5,0,0,0,0,0,1,2,0,0,0,0,1,2,3,0,0,0,0,0,1,2,1
-1,-1,-1,0,11,42,40,-1,-1,-1,0,43,187,199,-1,0,0,0,15,58,70,0,0,0,0,2,3,5,0,0,0,0,0,2,3,0,0,0,2,1,2,3,0,0,0,1,1,1,2,1
0,0,0,0,8,33,32,-2,-1,-2,0,44,188,197,-1,-1,-1,0,24,93,108,-1,0,-1,0,3,5,6,0,-1,0,0,0,1,3,0,0,0,1,0,1,3,1,0,1,1,1,1,2,1
0,0,0,0,7,32,48,-2,0,-2,0,26,172,212,-2,-1,-1,0,13,78,103,0,0,0,0,3,5,7,0,-1,-1,0,0,1,2,0,0,0,1,2,2,2,1,0,0,1,2,2,2,1
